id_client,age,anciennete_mois,nb_seances_moy_mois,abonnement_premium,coaching,satisfaction,revenu_mensuel,churn
4887,30.0,52,1.5,1,0,4.7,69.52,0
4888,54.0,15,3.0,1,1,3.4,83.68,1
4889,40.0,55,6.4,0,1,9.8,80.17,0
4890,44.0,43,3.6,0,1,6.4,74.86,0
4891,29.0,50,3.0,0,0,3.3,52.37,0
4892,25.0,6,7.8,0,1,7.2,90.51,0
4893,32.0,33,5.3,0,0,4.4,63.7,0
4894,36.0,62,3.8,1,0,6.1,65.64,0
4895,27.0,55,0.5,0,0,3.9,39.04,1
4896,37.0,39,6.2,0,0,7.4,70.31,0
4897,21.0,12,5.0,0,0,4.0,55.08,0
4898,26.0,31,7.6,0,0,6.0,69.68,0
4899,44.0,53,2.8,0,0,3.4,23.63,0
4900,44.0,34,4.3,1,0,5.4,90.03,0
4901,34.0,41,5.6,0,0,6.9,61.38,0
4902,27.0,10,7.5,0,0,6.3,73.33,0
4903,27.0,52,5.5,1,0,5.6,85.87,0
4904,34.0,57,3.6,0,0,4.7,52.48,0
4905,44.0,3,7.6,1,0,4.9,96.82,0
4906,47.0,57,4.4,0,0,4.4,66.6,0
4907,33.0,33,5.4,1,0,5.9,106.55,0
4908,26.0,7,6.5,0,0,4.8,73.36,0
4909,40.0,4,8.1,1,0,7.3,108.09,0
4910,29.0,39,5.7,0,0,5.0,54.19,0
4911,32.0,48,10.2,0,1,10.0,98.67,0
4912,51.0,16,4.8,1,0,2.9,82.75,0
4913,46.0,38,5.6,0,1,6.9,83.29,0
4914,39.0,4,3.8,0,0,3.6,52.56,1
4915,25.0,4,5.6,0,0,4.2,48.58,0
4916,40.0,27,5.6,0,0,4.3,53.77,0
4917,48.0,17,7.1,1,0,4.3,86.78,0
4918,34.0,70,5.9,1,0,7.3,89.07,0
4919,51.0,54,3.9,0,1,7.2,66.52,0
4920,50.0,8,5.5,0,1,6.6,75.53,0
4921,54.0,53,3.7,1,1,6.0,90.63,0
4922,41.0,5,6.1,0,1,5.2,86.76,0
4923,43.0,69,3.9,1,0,8.3,86.42,0
4924,52.0,47,2.2,0,0,3.9,33.03,0
4925,42.0,40,2.7,1,1,6.4,96.32,0
4926,32.0,7,2.7,0,0,0.9,34.2,0
4927,33.0,12,3.9,0,0,3.7,56.23,0
4928,40.0,25,3.3,0,0,4.3,33.86,0
4929,25.0,28,5.0,1,0,4.9,93.59,0
4930,36.0,43,4.2,0,0,3.4,48.35,0
4931,48.0,47,6.0,1,1,7.2,107.32,0
4932,18.0,49,5.8,0,0,6.9,59.97,0
4933,53.0,54,4.4,0,1,5.6,85.35,0
4934,49.0,18,7.5,1,1,10.0,105.83,0
4935,33.0,27,3.1,0,0,4.7,45.19,1
4936,43.0,72,7.0,0,0,7.0,66.62,0
4937,38.0,6,5.3,0,0,4.3,66.3,0
4938,50.0,69,4.2,1,1,8.0,88.45,0
4939,47.0,71,7.3,0,0,9.7,44.94,0
4940,23.0,22,6.1,0,0,2.9,49.09,0
4941,43.0,59,2.8,0,0,5.1,51.49,0
4942,35.0,47,5.7,0,0,5.2,59.4,0
4943,38.0,68,5.7,0,0,7.8,57.93,0
4944,30.0,32,7.0,1,0,5.4,81.61,0
4945,55.0,1,6.2,0,0,5.7,61.55,0
4946,48.0,54,6.3,1,0,7.4,91.66,0
4947,30.0,46,4.1,0,0,3.4,49.4,0
4948,24.0,41,4.6,1,1,4.2,110.87,1
4949,34.0,41,4.5,1,0,5.7,85.92,0
4950,42.0,8,1.8,0,0,1.0,37.69,1
4951,40.0,32,7.6,0,1,9.0,94.77,0
4952,50.0,30,2.8,1,0,2.8,69.5,0
4953,45.0,46,5.5,0,0,7.4,60.76,0
4954,47.0,52,4.3,0,1,8.1,69.37,0
4955,41.0,61,4.5,1,0,6.6,79.41,0
4956,24.0,13,6.4,0,0,4.2,46.9,0
4957,36.0,40,3.4,0,0,3.8,39.22,0
4958,48.0,61,5.9,1,0,6.9,96.38,0
4959,37.0,44,5.9,0,0,5.3,56.45,0
4960,43.0,62,3.4,0,0,6.2,36.71,0
4961,34.0,44,6.8,0,0,6.6,80.69,0
4962,27.0,48,7.7,0,0,7.6,65.7,0
4963,36.0,59,9.0,1,0,8.8,105.6,0
4964,41.0,57,4.5,1,0,6.0,72.26,0
4965,31.0,11,5.4,0,0,4.5,66.15,0
4966,35.0,25,5.5,1,0,4.6,82.57,0
4967,28.0,61,6.3,0,0,7.2,44.9,0
4968,49.0,46,8.5,1,0,7.8,118.22,0
4969,35.0,54,6.0,0,0,6.4,54.03,0
4970,52.0,34,6.0,0,1,7.4,76.98,0
4971,53.0,7,2.8,0,0,0.0,31.95,1
4972,37.0,62,9.1,0,0,10.0,57.52,0
4973,27.0,57,4.0,0,0,6.4,61.21,0
4974,18.0,5,0.5,0,0,0.8,34.58,1
4975,23.0,35,0.5,1,0,2.9,38.15,0
4976,24.0,37,5.7,1,0,4.4,79.48,0
4977,51.0,60,2.5,1,0,3.0,71.05,1
4978,39.0,65,5.1,0,0,4.9,61.57,0
4979,41.0,16,2.0,0,1,4.1,51.2,0
4980,18.0,30,5.6,0,1,7.1,72.92,0
4981,26.0,42,6.1,0,0,6.7,53.88,0
4982,46.0,61,5.4,0,0,7.7,53.0,0
4983,40.0,48,3.6,0,0,2.6,50.29,0
4984,36.0,62,6.8,0,0,6.6,71.91,0
4985,43.0,64,4.2,1,0,5.5,78.35,0
4986,54.0,57,4.6,1,0,6.8,80.78,0
4987,35.0,68,4.0,0,1,7.8,67.98,0
4988,38.0,46,4.5,1,0,8.1,65.6,0
4989,39.0,28,8.7,0,1,7.9,92.26,0
4990,61.0,3,5.0,0,1,5.7,70.7,0
4991,18.0,37,2.5,0,0,4.5,35.43,0
4992,44.0,48,3.1,1,0,6.0,70.58,0
4993,36.0,19,4.4,0,1,5.4,56.61,0
4994,43.0,17,3.4,0,0,1.9,42.41,1
4995,31.0,40,6.9,0,0,7.5,57.61,0
4996,37.0,50,2.2,0,1,5.8,52.43,0
4997,45.0,29,4.8,0,0,5.4,59.6,0
4998,69.0,51,7.0,1,0,8.8,91.35,0
4999,46.0,42,3.7,0,0,4.5,53.39,0
5000,29.0,29,5.9,1,1,6.0,108.67,0
5001,33.0,66,4.9,0,1,8.8,64.74,0
5002,33.0,17,4.9,0,0,4.6,65.62,1
5003,20.0,31,6.0,1,0,5.4,80.35,0
5004,34.0,52,1.3,0,1,4.0,67.7,0
5005,45.0,39,7.4,0,0,7.5,63.21,0
5006,25.0,60,1.2,0,1,6.2,43.3,0
5007,48.0,51,7.3,1,0,6.0,80.86,0
5008,42.0,16,5.9,1,1,6.5,113.83,0
5009,30.0,14,5.9,0,0,5.5,65.17,0
5010,36.0,42,8.2,0,0,9.7,63.68,0
5011,53.0,51,7.4,1,0,7.8,94.02,0
5012,45.0,24,6.6,0,0,7.4,72.86,0
5013,38.0,43,4.4,0,1,7.6,88.35,0
5014,35.0,19,4.3,1,0,4.8,77.92,0
5015,38.0,61,6.7,1,0,6.9,91.64,0
5016,32.0,63,5.9,0,0,9.8,57.9,0
5017,18.0,26,5.6,1,0,5.3,83.14,0
5018,58.0,35,4.9,0,0,5.4,60.18,0
5019,39.0,67,4.2,1,0,6.3,65.08,0
5020,41.0,56,2.2,0,1,7.1,67.6,0
5021,37.0,40,6.3,0,0,8.4,57.56,0
5022,30.0,29,4.6,0,1,6.9,65.8,0
5023,36.0,6,4.5,0,0,3.1,45.19,0
5024,22.0,52,1.4,0,0,5.3,55.9,0
5025,60.0,1,5.2,1,1,3.9,113.9,0
5026,25.0,52,2.3,0,0,3.5,32.73,0
5027,27.0,24,4.1,1,0,2.7,78.36,0
5028,33.0,34,6.6,0,0,5.9,65.23,0
5029,50.0,7,5.1,1,0,4.9,97.97,0
5030,38.0,11,4.8,0,0,3.7,49.55,0
5031,25.0,36,3.5,0,0,4.3,25.51,0
5032,50.0,20,3.9,0,1,5.6,68.31,0
5033,45.0,63,8.2,0,0,8.6,68.13,0
5034,43.0,63,6.6,0,0,6.6,67.36,0
5035,45.0,69,4.1,0,0,4.6,58.97,0
5036,61.0,30,4.8,1,1,7.7,110.39,0
5037,59.0,30,5.5,1,0,4.7,93.59,0
5038,31.0,22,5.9,1,0,4.5,90.88,0
5039,54.0,61,5.0,0,0,5.0,65.27,0
5040,41.0,21,1.5,1,0,1.9,48.63,1
5041,42.0,37,4.9,0,0,5.8,52.11,0
5042,21.0,27,4.8,0,0,4.4,54.14,0
5043,36.0,35,9.1,0,0,8.5,80.12,0
5044,29.0,38,10.4,0,0,7.2,75.63,0
5045,46.0,60,6.3,0,0,7.6,54.71,0
5046,48.0,70,3.6,0,0,5.6,44.68,0
5047,18.0,32,6.4,0,0,4.6,66.15,0
5048,37.0,27,1.6,1,0,0.9,29.46,1
5049,49.0,3,3.9,1,0,2.0,74.49,0
5050,36.0,49,1.7,0,1,4.0,51.51,0
5051,45.0,30,6.1,0,1,7.6,71.91,0
5052,41.0,22,2.6,1,0,3.3,71.21,0
5053,41.0,19,4.4,0,0,4.2,53.57,0
5054,35.0,31,4.9,1,1,6.9,101.6,0
5055,25.0,20,4.9,1,0,2.9,81.41,0
5056,26.0,19,4.1,0,0,4.3,64.27,0
5057,45.0,2,5.7,0,0,4.7,70.15,0
5058,38.0,40,2.5,1,0,4.0,53.52,0
5059,36.0,39,8.5,1,0,7.8,92.51,0
5060,33.0,72,2.9,0,0,4.9,40.97,0
5061,34.0,54,5.1,0,0,6.6,40.2,0
5062,48.0,27,6.2,1,1,6.8,133.5,0
5063,34.0,12,6.4,0,0,6.0,62.86,0
5064,24.0,71,6.6,1,0,8.4,75.9,0
5065,45.0,17,1.8,1,0,2.0,74.75,0
5066,35.0,10,3.2,1,0,2.4,72.16,0
5067,38.0,19,5.3,0,0,4.5,48.76,0
5068,54.0,30,6.0,1,0,5.5,91.78,1
5069,37.0,30,7.5,0,0,6.7,76.74,0
5070,40.0,25,4.0,0,0,2.7,56.78,0
5071,26.0,66,3.2,0,1,7.3,71.43,0
5072,35.0,35,3.9,0,0,4.7,42.47,0
5073,44.0,51,9.5,1,0,8.0,,0
5074,22.0,71,8.0,1,0,9.4,82.98,0
5075,40.0,71,4.7,0,0,6.8,48.55,0
5076,39.0,27,7.6,0,0,5.8,50.51,0
5077,38.0,10,3.9,0,1,5.3,87.3,1
5078,48.0,43,6.9,0,0,8.3,54.59,0
5079,41.0,55,2.2,1,1,5.2,84.32,0
5080,52.0,71,5.7,0,0,7.7,59.93,0
5081,28.0,6,7.0,1,0,6.5,101.21,0
5082,39.0,6,4.3,1,0,1.2,81.62,1
5083,38.0,48,6.2,0,0,8.7,63.1,0
5084,27.0,2,3.9,0,0,2.9,72.75,0
5085,47.0,51,5.6,0,0,7.2,74.13,0
5086,61.0,61,4.0,0,0,4.2,54.14,0
5087,37.0,19,6.6,0,0,4.2,66.09,0
5088,43.0,2,2.5,0,0,0.9,41.03,1
5089,38.0,51,3.0,1,0,3.6,77.12,0
5090,30.0,26,7.6,0,1,5.8,84.35,0
5091,19.0,70,0.5,1,0,2.7,50.1,0
5092,30.0,20,3.7,0,0,2.8,62.53,0
5093,24.0,23,4.7,0,0,3.0,45.93,0
5094,55.0,54,5.7,0,0,8.2,58.17,0
5095,36.0,15,4.0,0,1,5.7,66.35,0
5096,34.0,6,2.7,0,0,1.5,43.07,1
5097,46.0,35,7.5,1,0,7.5,94.28,0
5098,26.0,8,7.1,0,0,5.7,65.59,0
5099,30.0,57,4.2,1,1,5.6,87.44,0
5100,38.0,50,1.4,1,0,3.9,58.01,0
5101,48.0,49,5.6,1,0,6.0,89.6,0
5102,43.0,21,5.4,1,1,7.0,104.05,0
5103,40.0,36,3.7,0,1,4.8,72.28,0
5104,38.0,71,1.1,1,0,4.9,69.49,0
5105,42.0,69,4.5,1,0,7.6,82.68,0
5106,40.0,58,6.5,1,0,7.9,81.67,0
5107,27.0,63,6.8,0,1,7.6,87.42,0
5108,38.0,16,4.9,0,0,6.7,57.56,0
5109,27.0,6,3.8,1,0,3.5,57.9,1
5110,38.0,52,6.5,1,0,6.9,70.62,0
5111,33.0,2,2.7,1,0,2.6,73.08,0
5112,63.0,18,2.3,1,0,4.6,60.82,0
5113,37.0,35,4.8,0,0,3.7,49.5,0
5114,23.0,39,8.1,0,0,8.7,73.2,0
5115,36.0,1,8.2,1,1,7.1,115.99,0
5116,43.0,37,2.4,0,0,3.2,41.25,0
5117,54.0,21,4.1,1,0,3.7,90.59,0
5118,32.0,1,9.9,1,0,4.9,101.84,0
5119,22.0,4,3.6,0,0,3.2,50.72,0
5120,46.0,58,8.2,0,1,7.7,85.31,0
5121,24.0,1,7.0,1,0,4.4,100.11,0
5122,33.0,13,7.4,0,0,5.3,70.27,0
5123,35.0,46,4.1,0,1,6.3,88.15,0
5124,37.0,47,4.2,1,0,3.1,77.27,0
5125,44.0,7,3.2,1,1,5.0,93.99,0
5126,31.0,51,6.6,1,0,5.3,87.59,0
5127,35.0,3,1.7,0,0,0.4,54.36,0
5128,37.0,50,4.7,0,0,5.2,57.05,0
5129,39.0,26,8.3,1,0,6.8,95.53,0
5130,38.0,31,6.2,0,0,6.3,52.01,0
5131,42.0,62,7.0,0,0,8.0,42.97,0
5132,46.0,26,1.7,0,0,4.4,39.48,0
5133,41.0,67,3.0,0,0,5.8,42.03,0
5134,42.0,55,7.4,0,0,8.2,35.26,0
5135,22.0,28,5.3,0,0,4.5,52.16,0
5136,38.0,44,2.9,0,0,4.5,34.2,0
5137,42.0,38,6.3,1,0,5.8,102.94,0
5138,45.0,30,3.9,0,0,3.8,49.04,0
5139,31.0,66,10.1,0,0,10.0,92.75,0
5140,31.0,8,6.2,0,0,6.3,65.5,0
5141,32.0,14,3.2,0,0,2.0,55.95,0
5142,43.0,62,6.8,1,0,8.5,111.82,0
5143,48.0,63,8.2,1,0,9.2,104.32,0
5144,33.0,66,5.0,1,0,6.1,112.04,0
5145,47.0,40,3.5,1,0,6.5,78.56,0
5146,39.0,13,5.1,1,0,4.0,92.64,0
5147,36.0,17,3.8,0,0,4.9,45.53,1
5148,35.0,15,4.5,0,0,3.2,38.14,0
5149,45.0,33,2.2,0,1,5.8,36.09,0
5150,41.0,16,6.8,0,0,6.9,72.59,0
5151,60.0,13,2.7,1,1,3.1,83.65,0
5152,29.0,23,6.2,0,1,6.7,77.68,0
5153,43.0,36,4.4,1,1,6.3,93.41,0
5154,32.0,43,5.4,0,0,7.6,50.56,0
5155,29.0,50,4.1,0,0,6.9,66.82,0
5156,37.0,13,5.4,0,0,4.0,48.14,0
5157,39.0,30,5.9,1,0,5.2,89.22,0
5158,67.0,57,4.3,1,0,6.1,81.38,0
5159,36.0,30,1.5,1,0,1.0,47.86,0
5160,26.0,71,5.7,1,0,8.8,89.14,0
5161,40.0,10,5.8,0,1,5.2,67.41,0
5162,18.0,66,2.1,0,0,4.9,39.77,0
5163,37.0,39,3.0,1,0,5.5,66.35,0
5164,38.0,37,4.3,1,1,6.8,97.06,0
5165,45.0,3,0.5,0,0,0.1,38.52,1
5166,47.0,34,6.4,0,1,6.7,73.27,0
5167,32.0,38,4.0,0,1,6.2,64.28,0
5168,36.0,14,5.6,0,0,4.3,41.62,0
5169,30.0,64,2.9,1,0,7.8,58.5,0
5170,26.0,39,9.0,1,0,7.5,107.78,0
5171,41.0,54,2.2,0,0,3.7,37.09,0
5172,25.0,2,4.0,0,0,1.9,59.12,0
5173,33.0,43,7.4,1,0,7.1,82.48,0
5174,28.0,53,2.7,1,0,5.1,60.8,0
5175,43.0,3,5.2,0,0,2.8,66.95,0
5176,56.0,41,6.3,1,0,6.8,88.56,0
5177,24.0,8,2.0,1,0,0.6,50.02,1
5178,19.0,63,3.7,0,1,8.1,62.65,0
5179,36.0,65,5.4,1,0,6.6,90.51,0
5180,38.0,4,5.9,0,0,4.0,57.85,0
5181,40.0,68,3.4,0,0,7.2,58.95,0
5182,33.0,10,8.7,0,0,6.1,60.47,0
5183,35.0,50,6.0,0,0,7.1,71.94,0
5184,41.0,23,6.6,0,0,6.4,50.94,0
5185,48.0,61,6.4,1,0,8.9,89.63,0
5186,18.0,47,1.9,0,0,4.0,48.84,0
5187,34.0,3,4.8,1,0,3.2,80.15,0
5188,40.0,17,5.0,1,0,3.8,85.56,0
5189,28.0,22,4.5,0,0,4.6,62.7,0
5190,55.0,16,5.4,0,0,3.8,61.82,0
5191,31.0,3,0.8,0,1,2.7,50.8,0
5192,37.0,52,5.3,0,0,6.5,54.0,0
5193,43.0,33,4.4,0,0,3.6,43.51,0
5194,32.0,42,0.8,0,1,2.9,41.67,0
5195,19.0,2,5.8,0,0,4.3,72.39,0
5196,33.0,39,2.6,0,0,3.5,49.32,0
5197,48.0,46,4.2,0,0,6.1,65.66,0
5198,34.0,48,4.5,1,0,4.6,83.54,0
5199,29.0,27,1.3,0,0,3.0,32.99,0
5200,47.0,15,1.5,0,1,4.1,45.99,0
5201,34.0,7,6.1,0,0,3.4,55.31,0
5202,32.0,57,3.8,0,0,5.3,55.71,0
5203,39.0,42,4.2,1,1,7.9,88.94,0
5204,45.0,9,5.1,0,0,4.5,68.91,0
5205,61.0,6,1.5,0,0,1.2,33.8,1
5206,46.0,57,4.2,0,0,6.6,38.87,0
5207,49.0,30,4.8,0,0,4.4,50.75,0
5208,32.0,55,8.5,0,0,8.4,74.95,0
5209,27.0,54,3.2,0,0,5.1,62.8,0
5210,38.0,27,6.6,0,0,7.4,64.02,0
5211,39.0,59,5.0,0,0,5.5,48.76,0
5212,27.0,7,2.7,1,0,2.7,82.82,1
5213,36.0,40,3.7,0,1,5.7,80.16,0
5214,41.0,72,6.7,0,1,10.0,82.58,0
5215,41.0,2,6.6,1,0,5.5,71.58,0
5216,43.0,14,4.0,1,0,3.4,68.98,0
5217,40.0,10,5.7,1,0,5.1,90.7,1
5218,32.0,50,2.9,1,0,4.0,82.12,0
5219,32.0,18,4.6,0,0,3.5,54.66,1
5220,26.0,18,4.1,0,0,6.3,49.86,0
5221,55.0,16,6.9,1,1,6.7,104.19,0
5222,38.0,52,5.9,1,0,6.9,92.09,0
5223,35.0,69,3.6,0,0,5.6,38.07,0
5224,28.0,52,3.8,0,0,4.0,43.75,0
5225,67.0,31,4.9,1,0,4.0,93.43,0
5226,27.0,23,4.7,0,0,4.8,63.11,0
5227,33.0,42,4.4,1,0,3.8,92.06,0
5228,42.0,62,4.3,0,1,6.9,64.96,0
5229,44.0,50,7.8,1,0,8.6,81.28,0
5230,47.0,15,4.1,0,0,3.8,65.29,0
5231,56.0,44,5.6,0,1,7.2,85.37,0
5232,43.0,42,9.8,0,0,8.5,89.5,0
5233,27.0,45,3.3,0,0,3.5,54.05,0
5234,35.0,35,5.4,0,0,7.7,75.49,0
5235,41.0,22,5.5,1,0,4.0,89.53,0
5236,58.0,38,5.0,0,1,7.9,76.98,0
5237,24.0,70,5.1,0,0,4.8,58.66,0
5238,50.0,64,3.2,0,1,7.8,68.53,0
5239,39.0,7,5.7,1,0,5.3,99.38,0
5240,46.0,44,1.3,0,0,2.2,49.19,0
5241,36.0,7,8.6,1,0,5.7,113.87,0
5242,29.0,66,8.4,1,0,10.0,77.11,0
5243,45.0,60,4.3,1,1,6.4,94.4,0
5244,44.0,1,7.1,0,1,7.0,76.6,0
5245,47.0,62,4.4,1,0,5.5,95.86,0
5246,37.0,18,5.0,0,0,5.3,47.88,0
5247,32.0,7,3.6,0,0,4.8,54.43,0
5248,22.0,54,6.6,0,0,6.3,83.31,0
5249,46.0,67,3.8,0,0,6.6,52.75,0
5250,42.0,10,6.6,0,0,6.1,59.45,0
5251,28.0,61,4.9,0,0,4.5,56.9,0
5252,32.0,59,5.0,0,0,7.4,41.53,0
5253,33.0,59,2.0,0,0,4.7,25.37,0
5254,23.0,69,5.1,1,0,7.7,86.39,0
5255,29.0,63,2.7,1,0,3.2,44.38,1
5256,26.0,8,5.1,1,1,6.2,100.17,0
5257,33.0,55,8.9,0,0,8.8,73.25,0
5258,30.0,6,2.2,0,0,0.7,60.91,0
5259,21.0,1,4.7,0,0,4.0,59.01,1
5260,58.0,56,3.7,0,0,6.2,46.0,0
5261,50.0,10,2.9,1,0,2.5,79.21,0
5262,30.0,23,3.4,0,1,5.4,69.11,0
5263,40.0,16,7.9,1,0,6.2,83.96,0
5264,42.0,16,8.5,1,0,5.4,100.48,0
5265,49.0,56,2.9,1,0,4.7,71.25,0
5266,29.0,6,5.8,1,0,5.6,85.03,0
5267,48.0,30,3.2,0,1,6.4,70.48,0
5268,32.0,63,3.6,0,1,6.4,79.06,0
5269,24.0,1,0.9,1,0,0.9,63.34,0
5270,45.0,51,9.3,0,0,9.1,63.7,0
5271,50.0,46,7.2,0,1,9.3,70.99,0
5272,63.0,21,3.7,0,0,3.7,44.83,0
5273,26.0,38,5.6,1,0,6.5,78.5,0
5274,44.0,69,4.2,0,0,6.0,54.71,0
5275,33.0,63,6.9,1,1,10.0,122.87,0
5276,45.0,50,4.3,0,0,5.0,67.37,0
5277,23.0,12,4.6,1,0,4.0,71.72,0
5278,25.0,69,3.7,1,0,6.7,55.79,0
5279,30.0,44,6.2,0,1,8.3,81.72,0
5280,38.0,52,9.4,0,0,6.9,88.16,0
5281,31.0,9,4.4,1,1,5.4,92.87,0
5282,44.0,65,4.4,1,0,7.0,77.67,0
5283,48.0,10,4.9,1,0,4.3,78.14,0
5284,43.0,46,5.5,0,0,7.1,73.5,0
5285,54.0,58,4.4,0,0,7.2,75.1,0
5286,42.0,37,4.2,0,0,4.1,57.78,0
5287,25.0,52,5.2,0,0,4.5,62.76,0
5288,51.0,13,1.5,1,0,0.5,48.57,0
5289,31.0,6,3.9,0,1,4.6,65.34,0
5290,47.0,58,1.0,1,1,5.7,88.85,0
5291,53.0,48,4.0,0,0,5.1,54.14,0
5292,42.0,32,3.1,0,1,3.9,70.65,0
5293,23.0,11,6.3,1,1,6.7,89.19,0
5294,28.0,5,3.5,1,0,2.7,51.38,0
5295,51.0,6,4.3,1,0,3.4,95.91,0
5296,36.0,21,0.7,1,0,3.4,57.04,0
5297,38.0,42,7.0,1,0,7.8,73.55,0
5298,45.0,27,2.8,1,1,4.7,87.91,0
5299,44.0,3,4.0,1,0,1.6,60.83,1
5300,40.0,60,6.6,1,0,8.9,76.27,0
5301,35.0,66,6.6,0,0,6.1,55.38,0
5302,34.0,49,2.8,1,1,5.6,74.54,0
5303,46.0,34,6.1,0,0,4.7,26.31,0
5304,43.0,37,2.7,0,0,3.3,51.11,0
5305,35.0,42,5.5,0,0,5.8,51.48,0
5306,48.0,65,3.4,1,1,5.8,101.66,0
5307,36.0,60,3.0,0,1,4.1,65.22,0
5308,29.0,1,5.1,1,0,2.6,62.14,0
5309,30.0,59,3.6,0,0,4.1,47.47,0
5310,28.0,4,9.0,0,0,5.6,89.33,0
5311,35.0,14,3.8,0,1,4.6,67.83,0
5312,50.0,18,2.6,0,0,4.3,35.84,0
5313,29.0,34,3.2,1,1,4.8,76.59,0
5314,39.0,1,5.0,1,0,3.0,74.05,0
5315,31.0,53,5.2,0,1,7.7,64.49,0
5316,35.0,22,5.6,0,0,5.7,53.32,0
5317,22.0,61,6.8,0,0,8.4,42.27,0
5318,35.0,22,1.7,1,0,0.3,51.12,1
5319,36.0,50,6.9,0,0,6.3,70.54,0
5320,43.0,16,3.2,0,0,4.1,47.31,0
5321,40.0,28,5.8,0,0,4.9,55.69,0
5322,26.0,70,8.4,1,0,10.0,84.52,0
5323,48.0,42,3.4,0,0,5.2,63.45,0
5324,40.0,66,3.3,0,0,3.4,68.36,0
5325,39.0,71,3.0,1,0,4.0,57.35,1
5326,37.0,35,4.3,1,1,5.9,105.24,0
5327,32.0,20,7.5,1,0,6.7,80.8,0
5328,40.0,2,2.8,0,0,1.8,49.19,1
5329,42.0,7,4.0,0,1,4.5,45.93,0
5330,20.0,49,7.0,1,0,7.4,83.59,0
5331,32.0,9,6.2,0,0,4.7,63.14,0
5332,35.0,27,4.0,0,0,4.1,53.89,0
5333,40.0,2,4.6,0,0,0.9,42.69,1
5334,49.0,68,6.8,1,0,7.9,95.07,0
5335,30.0,60,8.2,1,1,9.9,114.96,0
5336,33.0,49,8.4,1,0,,82.33,0
5337,32.0,2,7.8,0,1,6.3,77.49,0
5338,29.0,17,3.7,0,1,3.2,84.74,0
5339,34.0,20,8.6,0,0,7.4,75.02,0
5340,45.0,32,3.5,0,0,2.9,43.24,0
5341,27.0,51,1.7,1,0,3.6,48.29,0
5342,42.0,42,5.2,0,0,5.3,50.39,0
5343,20.0,63,8.0,0,0,8.5,71.72,0
5344,32.0,61,6.3,1,1,9.9,110.5,0
5345,34.0,62,4.9,0,0,5.8,55.52,0
5346,54.0,3,5.6,1,0,4.0,76.09,0
5347,35.0,26,6.1,1,0,6.2,66.27,0
5348,18.0,48,5.3,1,1,7.8,100.52,0
5349,18.0,8,4.4,1,0,2.7,76.66,0
5350,38.0,5,3.5,1,0,1.2,63.82,0
5351,44.0,11,5.2,0,1,4.9,73.99,0
5352,41.0,42,4.8,0,0,5.6,54.77,0
5353,39.0,41,5.0,1,0,5.5,83.31,0
5354,49.0,19,7.1,0,0,6.6,73.63,0
5355,32.0,48,4.5,1,0,5.2,53.0,0
5356,46.0,53,4.6,0,0,5.1,57.52,0
5357,21.0,55,5.4,0,0,5.0,40.66,0
5358,28.0,61,10.3,0,0,9.0,70.72,0
5359,19.0,32,2.8,0,1,4.0,74.92,0
5360,35.0,46,7.2,1,0,8.6,78.52,0
5361,37.0,36,4.4,1,1,5.2,105.8,0
5362,39.0,18,4.9,0,0,3.1,48.43,0
5363,38.0,18,2.4,1,0,1.9,81.91,0
5364,28.0,12,8.8,0,0,7.8,60.09,0
5365,36.0,72,5.4,1,0,7.9,81.32,0
5366,23.0,46,6.3,1,0,6.5,58.37,0
5367,51.0,55,2.0,0,0,2.6,40.93,0
5368,34.0,38,3.7,0,1,5.9,51.96,0
5369,33.0,2,5.8,1,1,6.4,101.57,0
5370,53.0,9,4.7,1,0,5.0,69.6,0
5371,25.0,5,5.9,1,1,3.5,122.5,0
5372,26.0,19,9.2,1,0,6.5,96.46,0
5373,27.0,71,6.0,1,0,7.7,101.75,0
5374,37.0,39,4.1,0,1,7.4,60.44,0
5375,42.0,42,3.7,1,0,3.2,40.13,0
5376,45.0,17,3.5,0,0,2.0,54.94,0
5377,63.0,63,4.1,0,0,5.4,38.49,0
5378,18.0,46,4.2,1,0,3.7,87.29,0
5379,44.0,20,5.2,0,0,2.5,54.76,0
5380,32.0,70,6.1,0,0,9.7,66.28,0
5381,32.0,8,5.9,1,1,5.6,113.27,0
5382,31.0,19,5.3,0,0,3.8,78.5,0
5383,28.0,32,5.4,1,0,4.0,92.65,0
5384,54.0,19,10.1,1,1,9.3,127.27,0
5385,46.0,24,3.6,0,0,3.0,56.45,0
5386,38.0,24,4.9,0,0,5.3,62.23,0
5387,51.0,56,1.4,1,1,4.0,87.17,0
5388,22.0,18,4.2,0,1,5.2,91.43,0
5389,24.0,12,3.2,0,0,2.6,43.74,1
5390,18.0,41,3.5,1,1,6.4,94.23,0
5391,31.0,48,2.6,1,1,5.4,82.35,0
5392,39.0,64,2.3,0,0,5.2,69.14,0
5393,39.0,16,5.2,1,0,4.6,78.1,0
5394,39.0,23,6.4,1,0,6.3,90.64,0
5395,23.0,39,3.5,0,0,4.8,37.71,0
5396,46.0,33,0.9,1,0,1.9,55.58,1
5397,40.0,24,5.2,0,1,7.8,86.28,0
5398,45.0,61,5.9,0,0,6.5,58.41,0
5399,19.0,55,6.3,1,0,8.5,98.55,0
5400,41.0,61,3.0,1,0,6.0,78.02,0
5401,26.0,40,3.8,0,0,5.2,47.89,0
5402,34.0,58,2.8,1,0,4.7,60.02,0
